dataset,representation,predictor,explainer,seed,variant,component_id,component_split,left_index,right_index,average_precision,prevalence,normalized_ap_lift,supported_atom_fraction,true_delta,predicted_delta,absolute_signed_delta_error,gap_score
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,3,calibration,27,29,0.1,0.1,0.0,0.75,-1.059585689984244,0.0,1.059585689984244,-1.059585689984244
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,0,test,33,48,0.4084507042253521,0.4084507042253521,0.0,0.7183098591549296,-2.6066557430171113,0.0,2.6066557430171113,-2.6066557430171113
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,4,test,36,42,0.26582278481012656,0.26582278481012656,0.0,0.7468354430379747,-1.3928003690196264,0.0,1.3928003690196264,-1.3928003690196264
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,6,test,65,72,0.3529542920847269,0.35384615384615387,-0.001380262249827455,0.5692307692307692,-1.327207295250047,0.0,1.327207295250047,-1.327207295250047
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,8,test,86,87,0.3125834949364361,0.3058823529411765,0.009654187620289282,0.5176470588235295,-1.146128035678238,-0.01385962963104248,1.1322684060471955,-1.1322684060471955
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,11,calibration,119,125,0.15492957746478872,0.15492957746478872,0.0,1.0,-1.58445804419086,0.0,1.58445804419086,-1.58445804419086
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,7,test,135,148,0.11904761904761904,0.11904761904761904,0.0,0.7857142857142857,-2.3869446243705745,0.0,2.3869446243705745,-2.3869446243705745
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,14,calibration,188,189,0.24975887824305582,0.22388059701492538,0.03334317004393729,0.7313432835820896,2.0999136334689967,0.0,2.0999136334689967,-2.0999136334689967
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,18,test,230,459,0.5824291497975709,0.27692307692307694,0.42250839865621503,0.9076923076923077,-2.900010890467595,-0.05647921562194824,2.843531674845647,-2.843531674845647
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,19,test,235,408,0.20476190476190476,0.21428571428571427,-0.012121212121212114,1.0,2.400007822415902,0.0,2.400007822415902,-2.400007822415902
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,17,test,245,414,0.3776137268744796,0.3870967741935484,-0.015472340362691189,0.8064516129032258,-2.800001827817969,-0.04668164253234863,2.75332018528562,-2.75332018528562
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,20,calibration,248,250,0.21048582995951415,0.13157894736842105,0.09086247086247085,1.0,1.0871501757189,0.0,1.0871501757189,-1.0871501757189
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,10,calibration,260,268,0.23523988449361583,0.16417910447761194,0.0850191475191475,1.0,3.0086001717619175,0.0,3.0086001717619175,-3.0086001717619175
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,21,test,278,309,0.14285714285714285,0.14285714285714285,0.0,1.0,-1.6020599913279625,0.0,1.6020599913279625,-1.6020599913279625
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,23,calibration,283,290,0.38461538461538464,0.38461538461538464,0.0,1.0,-1.698970004336019,0.0,1.698970004336019,-1.698970004336019
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,26,calibration,327,328,0.33541666666666664,0.26666666666666666,0.09374999999999996,1.0,-2.500003068051693,0.0,2.500003068051693,-2.500003068051693
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,27,calibration,340,346,0.4416873449131514,0.41935483870967744,0.03846153846153854,0.6451612903225806,-1.6000096878225039,0.0,1.6000096878225039,-1.6000096878225039
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,28,calibration,352,555,0.25,0.25,0.0,0.3611111111111111,-2.4913616938342726,0.0,2.4913616938342726,-2.4913616938342726
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,30,test,537,545,0.11450381679389313,0.11450381679389313,0.0,0.0,-1.2016453635280695,0.0,1.2016453635280695,-1.2016453635280695
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,32,calibration,552,553,0.20253164556962025,0.20253164556962025,0.0,0.26582278481012656,2.0,0.0,2.0,-2.0
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,3,calibration,27,29,0.5630667013972734,0.1,0.5145185571080816,1.0,-1.059585689984244,0.0,1.059585689984244,-1.059585689984244
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,0,test,33,48,0.49867058744785375,0.4084507042253521,0.15251456449518133,1.0,-2.6066557430171113,0.0,2.6066557430171113,-2.6066557430171113
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,4,test,36,42,0.2582294501328134,0.26582278481012656,-0.010342645508754127,1.0,-1.3928003690196264,0.0,1.3928003690196264,-1.3928003690196264
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,6,test,65,72,0.3730763146972546,0.35384615384615387,0.029760963221941626,0.7538461538461538,-1.327207295250047,0.0,1.327207295250047,-1.327207295250047
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,8,test,86,87,0.3181179849289234,0.3058823529411765,0.017627605406076056,0.8588235294117647,-1.146128035678238,-0.01385962963104248,1.1322684060471955,-1.1322684060471955
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,11,calibration,119,125,0.14422415694700036,0.15492957746478872,-0.012668080946049562,1.0,-1.58445804419086,0.0,1.58445804419086,-1.58445804419086
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,7,test,135,148,0.3291652983032293,0.11904761904761904,0.23851196023609816,0.9761904761904762,-2.3869446243705745,0.0,2.3869446243705745,-2.3869446243705745
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,14,calibration,188,189,0.2141068964734777,0.22388059701492538,-0.01259303723609606,1.0,2.0999136334689967,0.0,2.0999136334689967,-2.0999136334689967
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,18,test,230,459,0.6616711299899974,0.27692307692307694,0.5320983712627624,1.0,-2.900010890467595,-0.05647921562194824,2.843531674845647,-2.843531674845647
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,19,test,235,408,0.23296958463954148,0.21428571428571427,0.023779471359416448,1.0,2.400007822415902,0.0,2.400007822415902,-2.400007822415902
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,17,test,245,414,0.2969927840542534,0.3870967741935484,-0.1470117733851655,1.0,-2.800001827817969,-0.04668164253234863,2.75332018528562,-2.75332018528562
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,20,calibration,248,250,0.4752061337355455,0.13157894736842105,0.3956919115742645,1.0,1.0871501757189,0.0,1.0871501757189,-1.0871501757189
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,10,calibration,260,268,0.33543768405053676,0.16417910447761194,0.20489865770332077,1.0,3.0086001717619175,0.0,3.0086001717619175,-3.0086001717619175
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,21,test,278,309,0.13266998864631818,0.14285714285714285,-0.01188501324596211,1.0,-1.6020599913279625,0.0,1.6020599913279625,-1.6020599913279625
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,23,calibration,283,290,0.3652998491142445,0.38461538461538464,-0.0313877451893527,1.0,-1.698970004336019,0.0,1.698970004336019,-1.698970004336019
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,26,calibration,327,328,0.2843571945992551,0.26666666666666666,0.024123447180802445,1.0,-2.500003068051693,0.0,2.500003068051693,-2.500003068051693
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,27,calibration,340,346,0.5872478954190501,0.41935483870967744,0.2891491532216974,1.0,-1.6000096878225039,0.0,1.6000096878225039,-1.6000096878225039
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,28,calibration,352,555,0.25,0.25,0.0,0.8055555555555556,-2.4913616938342726,0.0,2.4913616938342726,-2.4913616938342726
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,30,test,537,545,0.11450381679389313,0.11450381679389313,0.0,0.0,-1.2016453635280695,0.0,1.2016453635280695,-1.2016453635280695
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,32,calibration,552,553,0.18956469750783775,0.20253164556962025,-0.016260141220330437,0.6708860759493671,2.0,0.0,2.0,-2.0
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,3,calibration,27,29,0.2773636114337334,0.1,0.19707067937081488,0.75,-1.059585689984244,0.18555045127868652,1.2451361412629305,-1.2451361412629305
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,0,test,33,48,0.4279552689166337,0.4084507042253521,0.032972002216214116,0.7183098591549296,-2.6066557430171113,-1.4774348735809326,1.1292208694361787,-1.1292208694361787
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,4,test,36,42,0.36720438271904615,0.26582278481012656,0.13808872818628704,0.7468354430379747,-1.3928003690196264,-0.6245725154876709,0.7682278535319556,-0.7682278535319556
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,6,test,65,72,0.48587674402891795,0.35384615384615387,0.20433305623523015,0.5692307692307692,-1.327207295250047,-0.39467549324035645,0.9325318020096907,-0.9325318020096907
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,8,test,86,87,0.5458806631938736,0.3058823529411765,0.3457602774826993,0.5176470588235295,-1.146128035678238,-0.09565889835357666,1.0504691373246613,-1.0504691373246613
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,11,calibration,119,125,0.15178789159298905,0.15492957746478872,-0.0037176616149629375,1.0,-1.58445804419086,0.025240421295166016,1.609698465486026,-1.609698465486026
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,7,test,135,148,0.44973544973544977,0.11904761904761904,0.3753753753753754,0.7857142857142857,-2.3869446243705745,-0.2617079019546509,2.1252367224159237,-2.1252367224159237
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,14,calibration,188,189,0.2713756613756614,0.22388059701492538,0.06119556369556369,0.7313432835820896,2.0999136334689967,-0.15690910816192627,2.256822741630923,-2.256822741630923
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,18,test,230,459,0.8281011169900059,0.27692307692307694,0.7622675022202209,0.9076923076923077,-2.900010890467595,-0.6840893626213074,2.215921527846288,-2.215921527846288
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,19,test,235,408,0.3870529229224881,0.21428571428571427,0.2198855382649849,1.0,2.400007822415902,0.09718453884124756,2.3028232835746545,-2.3028232835746545
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,17,test,245,414,0.5909869490784573,0.3870967741935484,0.33266291691748295,0.8064516129032258,-2.800001827817969,-0.2557096481323242,2.5442921796856446,-2.5442921796856446
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,20,calibration,248,250,0.1811491780425774,0.13157894736842105,0.05708087168539217,1.0,1.0871501757189,0.4198433756828308,0.6673068000360691,-0.6673068000360691
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,10,calibration,260,268,0.14525252167227704,0.16417910447761194,-0.02264430442781141,1.0,3.0086001717619175,0.236297607421875,2.7723025643400425,-2.7723025643400425
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,21,test,278,309,0.105976710350323,0.14285714285714285,-0.04302717125795649,1.0,-1.6020599913279625,-0.9443650245666504,0.6576949667613121,-0.6576949667613121
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,23,calibration,283,290,0.4951138058953185,0.38461538461538464,0.17955993457989253,1.0,-1.698970004336019,0.17679715156555176,1.8757671559015707,-1.8757671559015707
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,26,calibration,327,328,0.28156638575562726,0.26666666666666666,0.020317798757673537,1.0,-2.500003068051693,0.05377817153930664,2.553781239591,-2.553781239591
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,27,calibration,340,346,0.7490432709555279,0.41935483870967744,0.5677967444234092,0.6451612903225806,-1.6000096878225039,-1.1846257448196411,0.41538394300286274,-0.41538394300286274
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,28,calibration,352,555,0.25,0.25,0.0,0.3611111111111111,-2.4913616938342726,-0.5308434963226318,1.9605181975116408,-1.9605181975116408
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,30,test,537,545,0.11450381679389313,0.11450381679389313,0.0,0.0,-1.2016453635280695,-1.0061524510383606,0.1954929124897089,-0.1954929124897089
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,32,calibration,552,553,0.5201740506329113,0.20253164556962025,0.39831349206349204,0.26582278481012656,2.0,1.3551032543182373,0.6448967456817627,-0.6448967456817627
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,3,calibration,27,29,0.14786485444380182,0.1,0.053183171604224234,1.0,-1.059585689984244,0.18555045127868652,1.2451361412629305,-1.2451361412629305
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,0,test,33,48,0.3452273459530128,0.4084507042253521,-0.10687758184133553,1.0,-2.6066557430171113,-1.4774348735809326,1.1292208694361787,-1.1292208694361787
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,4,test,36,42,0.2660143784495761,0.26582278481012656,0.0002609637502847166,1.0,-1.3928003690196264,-0.6245725154876709,0.7682278535319556,-0.7682278535319556
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,6,test,65,72,0.5172938818716143,0.35384615384615387,0.2529548171822602,0.7538461538461538,-1.327207295250047,-0.39467549324035645,0.9325318020096907,-0.9325318020096907
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,8,test,86,87,0.5184266257939503,0.3058823529411765,0.3062078507200978,0.8588235294117647,-1.146128035678238,-0.09565889835357666,1.0504691373246613,-1.0504691373246613
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,11,calibration,119,125,0.12832123687523983,0.15492957746478872,-0.031486536364299524,1.0,-1.58445804419086,0.025240421295166016,1.609698465486026,-1.609698465486026
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,7,test,135,148,0.10573367552792304,0.11904761904761904,-0.015113125076411679,0.9761904761904762,-2.3869446243705745,-0.2617079019546509,2.1252367224159237,-2.1252367224159237
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,14,calibration,188,189,0.32121180842751385,0.22388059701492538,0.125407522396989,1.0,2.0999136334689967,-0.15690910816192627,2.256822741630923,-2.256822741630923
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,18,test,230,459,0.6322980777618062,0.27692307692307694,0.491476064989732,1.0,-2.900010890467595,-0.6840893626213074,2.215921527846288,-2.215921527846288
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,19,test,235,408,0.3731060007031946,0.21428571428571427,0.20213490998588407,1.0,2.400007822415902,0.09718453884124756,2.3028232835746545,-2.3028232835746545
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,17,test,245,414,0.32745090122649745,0.3870967741935484,-0.09731695063045151,1.0,-2.800001827817969,-0.2557096481323242,2.5442921796856446,-2.5442921796856446
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,20,calibration,248,250,0.5364226960909587,0.13157894736842105,0.4661837106501949,1.0,1.0871501757189,0.4198433756828308,0.6673068000360691,-0.6673068000360691
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,10,calibration,260,268,0.18438537490261628,0.16417910447761194,0.024175359258487333,1.0,3.0086001717619175,0.236297607421875,2.7723025643400425,-2.7723025643400425
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,21,test,278,309,0.11507764912561425,0.14285714285714285,-0.03240940935345003,1.0,-1.6020599913279625,-0.9443650245666504,0.6576949667613121,-0.6576949667613121
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,23,calibration,283,290,0.5134240921885205,0.38461538461538464,0.20931414980634572,1.0,-1.698970004336019,0.17679715156555176,1.8757671559015707,-1.8757671559015707
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,26,calibration,327,328,0.3061020837142882,0.26666666666666666,0.0537755687013021,1.0,-2.500003068051693,0.05377817153930664,2.553781239591,-2.553781239591
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,27,calibration,340,346,0.5000401246740631,0.41935483870967744,0.1389579924942198,1.0,-1.6000096878225039,-1.1846257448196411,0.41538394300286274,-0.41538394300286274
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,28,calibration,352,555,0.21180589928321325,0.25,-0.050925467622382335,0.8055555555555556,-2.4913616938342726,-0.5308434963226318,1.9605181975116408,-1.9605181975116408
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,30,test,537,545,0.11450381679389313,0.11450381679389313,0.0,0.0,-1.2016453635280695,-1.0061524510383606,0.1954929124897089,-0.1954929124897089
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,32,calibration,552,553,0.41896116481001616,0.20253164556962025,0.2713957463490679,0.6708860759493671,2.0,1.3551032543182373,0.6448967456817627,-0.6448967456817627
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,label_permuted,3,calibration,27,29,0.10755047442317887,0.1,0.008389416025754298,0.75,-1.059585689984244,0.03125321865081787,1.0908389086350618,-1.0908389086350618
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,label_permuted,0,test,33,48,0.36696669851673225,0.4084507042253521,-0.07012772393600027,0.7183098591549296,-2.6066557430171113,-0.032999396324157715,2.5736563466929536,-2.5736563466929536
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,label_permuted,4,test,36,42,0.25202150315358024,0.26582278481012656,-0.01879829742874412,0.7468354430379747,-1.3928003690196264,-0.10066366195678711,1.2921367070628393,-1.2921367070628393
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,label_permuted,6,test,65,72,0.37825500483583213,0.35384615384615387,0.03777560272212113,0.5692307692307692,-1.327207295250047,0.26275885105133057,1.5899661463013777,-1.5899661463013777
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,label_permuted,8,test,86,87,0.39618613527282254,0.3058823529411765,0.130098669460846,0.5176470588235295,-1.146128035678238,-0.0228956937789917,1.1232323418992463,-1.1232323418992463
