dataset,representation,predictor,explainer,seed,variant,component_id,component_split,left_index,right_index,average_precision,prevalence,normalized_ap_lift,supported_atom_fraction,true_delta,predicted_delta,absolute_signed_delta_error,gap_score
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,trained,17,test,245,414,0.3884896356606541,0.3870967741935484,0.00227256344633037,1.0,-2.800001827817969,-0.1408693790435791,2.6591324487743897,-2.6591324487743897
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,trained,9,calibration,257,276,0.21013229233560604,0.2112676056338028,-0.0014394150744994783,1.0,2.5440680443502757,0.17413246631622314,2.3699355780340525,-2.3699355780340525
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,trained,21,calibration,278,309,0.1334805969739129,0.14285714285714285,-0.010939303530434938,1.0,-1.6020599913279625,-0.32464003562927246,1.27741995569869,-1.27741995569869
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,trained,23,test,283,290,0.45758520731662566,0.38461538461538464,0.11857596188951666,1.0,-1.698970004336019,-0.3969382047653198,1.3020317995706991,-1.3020317995706991
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,trained,25,calibration,293,298,0.15905743896284422,0.22641509433962265,-0.08707209109681113,1.0,-1.3424226808222062,-0.056765079498291016,1.2856576013239152,-1.2856576013239152
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,trained,26,calibration,327,328,0.503297719174608,0.26666666666666666,0.3226787079653745,1.0,-2.500003068051693,-0.7965587675571442,1.703444300494549,-1.703444300494549
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,trained,28,test,352,555,0.23403557448272896,0.25,-0.021285900689694714,0.8055555555555556,-2.4913616938342726,0.038208842277526855,2.5295705361117995,-2.5295705361117995
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,trained,30,calibration,537,545,0.11450381679389313,0.11450381679389313,0.0,0.0,-1.2016453635280695,-0.9593122601509094,0.24233310337716008,-0.24233310337716008
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,trained,32,calibration,552,553,0.39928334741987054,0.20253164556962025,0.24672038803444082,0.6708860759493671,2.0,0.5016970038414001,1.4983029961585999,-1.4983029961585999
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,trained,35,test,612,616,0.24427743489823905,0.35384615384615387,-0.16957063646701104,0.9692307692307692,-2.3112239104324557,-0.0672445297241211,2.2439793807083346,-2.2439793807083346
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,trained,37,test,648,649,0.466136596734238,0.323943661971831,0.2103270493360604,1.0,-2.4849047542803286,0.3383983373641968,2.8233030916445254,-2.8233030916445254
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,trained,38,test,663,674,0.46359458728029534,0.24,0.2942034043161781,1.0,2.0946344888851804,0.5052593648433685,1.589375124041812,-1.589375124041812
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,trained,39,test,666,671,0.205616912697795,0.3116883116883117,-0.15410373060886384,1.0,-1.631248380455445,-0.4288855195045471,1.2023628609508978,-1.2023628609508978
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,1,test,9,13,0.1676191644291231,0.15384615384615385,0.016277194325327305,0.7435897435897436,1.4164234143660508,0.028608322143554688,1.387815092222496,-1.387815092222496
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,2,calibration,16,37,0.5396903820816864,0.15942028985507245,0.45239028213166144,0.7101449275362319,-1.8784542062890395,0.1316699981689453,2.010124204457985,-2.010124204457985
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,6,calibration,65,72,0.3071597458954868,0.35384615384615387,-0.07225277420936574,0.5692307692307692,-1.327207295250047,0.0,1.327207295250047,-1.327207295250047
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,8,calibration,86,87,0.44765774730945007,0.3058823529411765,0.20425268680175007,0.4588235294117647,-1.146128035678238,0.13516032695770264,1.2812883626359406,-1.2812883626359406
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,7,calibration,135,148,0.5423280423280423,0.11904761904761904,0.4804804804804805,0.7857142857142857,-2.3869446243705745,-0.015257716178894043,2.3716869081916805,-2.3716869081916805
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,15,test,204,207,0.2044178449635252,0.2,0.0055223062044064755,1.0,-1.268285052724143,0.08955812454223633,1.3578431772663793,-1.3578431772663793
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,16,test,209,210,0.18145169906577735,0.11428571428571428,0.07583256346136154,1.0,-1.043973937820258,-0.06664097309112549,0.9773329647291324,-0.9773329647291324
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,17,test,245,414,0.4377749709578252,0.3870967741935484,0.0826854789311885,0.8064516129032258,-2.800001827817969,-0.07872879505157471,2.721273032766394,-2.721273032766394
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,9,calibration,257,276,0.226573933180558,0.2112676056338028,0.0194062367110646,0.9295774647887324,2.5440680443502757,-0.024794578552246094,2.5688626229025218,-2.5688626229025218
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,21,calibration,278,309,0.2066667804245444,0.14285714285714285,0.07444457716196846,1.0,-1.6020599913279625,0.0,1.6020599913279625,-1.6020599913279625
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,23,test,283,290,0.4257953256204353,0.38461538461538464,0.06691740413320735,1.0,-1.698970004336019,-0.09058070182800293,1.608389302508016,-1.608389302508016
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,25,calibration,293,298,0.3229430161033935,0.22641509433962265,0.12477999642633791,1.0,-1.3424226808222062,0.0822986364364624,1.4247213172586686,-1.4247213172586686
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,26,calibration,327,328,0.9112769905533064,0.26666666666666666,0.8790140780272357,1.0,-2.500003068051693,-0.17787182331085205,2.322131244740841,-2.322131244740841
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,28,test,352,555,0.25,0.25,0.0,0.3611111111111111,-2.4913616938342726,0.0,2.4913616938342726,-2.4913616938342726
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,30,calibration,537,545,0.11450381679389313,0.11450381679389313,0.0,0.0,-1.2016453635280695,0.01689767837524414,1.2185430419033136,-1.2185430419033136
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,32,calibration,552,553,0.26054852320675104,0.20253164556962025,0.07275132275132273,0.26582278481012656,2.0,0.0724952220916748,1.9275047779083252,-1.9275047779083252
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,35,test,612,616,0.4921506030201682,0.35384615384615387,0.2140425999121651,0.4461538461538462,-2.3112239104324557,0.011617779731750488,2.322841690164206,-2.322841690164206
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,37,test,648,649,0.4197702378629418,0.323943661971831,0.14174347683893476,0.7464788732394366,-2.4849047542803286,-0.03447294235229492,2.4504318119280337,-2.4504318119280337
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,38,test,663,674,0.25762345679012344,0.24,0.023188758934372958,0.6933333333333334,2.0946344888851804,0.027940034866333008,2.0666944540188474,-2.0666944540188474
CHEMBL4616_EC50,morgan,xgboost,crem_mean,42,label_permuted,39,test,666,671,0.4885371572871573,0.3116883116883117,0.2569313417190776,1.0,-1.631248380455445,0.14993178844451904,1.781180168899964,-1.781180168899964
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,1,test,9,13,0.1660645161272637,0.15384615384615385,0.014439882695857085,1.0,1.4164234143660508,0.028608322143554688,1.387815092222496,-1.387815092222496
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,2,calibration,16,37,0.6258941058941059,0.15942028985507245,0.5549429880464364,1.0,-1.8784542062890395,0.1316699981689453,2.010124204457985,-2.010124204457985
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,6,calibration,65,72,0.29868724372286665,0.35384615384615387,-0.08536497995270642,0.7538461538461538,-1.327207295250047,0.0,1.327207295250047,-1.327207295250047
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,8,calibration,86,87,0.3283141871401141,0.3058823529411765,0.03231704926965591,0.8588235294117647,-1.146128035678238,0.13516032695770264,1.2812883626359406,-1.2812883626359406
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,7,calibration,135,148,0.5061486980087193,0.11904761904761904,0.43941203557746517,0.9761904761904762,-2.3869446243705745,-0.015257716178894043,2.3716869081916805,-2.3716869081916805
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,15,test,204,207,0.16810883017122397,0.2,-0.039863962285970056,1.0,-1.268285052724143,0.08955812454223633,1.3578431772663793,-1.3578431772663793
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,16,test,209,210,0.08011934201229687,0.11428571428571428,-0.03857493643772934,1.0,-1.043973937820258,-0.06664097309112549,0.9773329647291324,-0.9773329647291324
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,17,test,245,414,0.349100108790947,0.3870967741935484,-0.06199455934108646,1.0,-2.800001827817969,-0.07872879505157471,2.721273032766394,-2.721273032766394
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,9,calibration,257,276,0.3042584058105214,0.2112676056338028,0.11789905022405389,1.0,2.5440680443502757,-0.024794578552246094,2.5688626229025218,-2.5688626229025218
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,21,calibration,278,309,0.1938570314489432,0.14285714285714285,0.059499870023767075,1.0,-1.6020599913279625,0.0,1.6020599913279625,-1.6020599913279625
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,23,test,283,290,0.41431243134547585,0.38461538461538464,0.04825770093639822,1.0,-1.698970004336019,-0.09058070182800293,1.608389302508016,-1.608389302508016
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,25,calibration,293,298,0.4806129172321076,0.22641509433962265,0.3285971856902854,1.0,-1.3424226808222062,0.0822986364364624,1.4247213172586686,-1.4247213172586686
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,26,calibration,327,328,0.4625589799470576,0.26666666666666666,0.2671258817459876,1.0,-2.500003068051693,-0.17787182331085205,2.322131244740841,-2.322131244740841
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,28,test,352,555,0.2158605033605034,0.25,-0.045519328852662154,0.8055555555555556,-2.4913616938342726,0.0,2.4913616938342726,-2.4913616938342726
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,30,calibration,537,545,0.11450381679389313,0.11450381679389313,0.0,0.0,-1.2016453635280695,0.01689767837524414,1.2185430419033136,-1.2185430419033136
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,32,calibration,552,553,0.19617039110427448,0.20253164556962025,-0.007976811154957396,0.6708860759493671,2.0,0.0724952220916748,1.9275047779083252,-1.9275047779083252
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,35,test,612,616,0.32888042330311973,0.35384615384615387,-0.038637440126124266,0.9692307692307692,-2.3112239104324557,0.011617779731750488,2.322841690164206,-2.322841690164206
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,37,test,648,649,0.20857094055624834,0.323943661971831,-0.17065548376054937,1.0,-2.4849047542803286,-0.03447294235229492,2.4504318119280337,-2.4504318119280337
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,38,test,663,674,0.20152013316022754,0.24,-0.05063140373654269,1.0,2.0946344888851804,0.027940034866333008,2.0666944540188474,-2.0666944540188474
CHEMBL4616_EC50,morgan,xgboost,crem_lime,42,label_permuted,39,test,666,671,0.4582941705136298,0.3116883116883117,0.21299341753866974,1.0,-1.631248380455445,0.14993178844451904,1.781180168899964,-1.781180168899964
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,1,test,9,13,0.18270773069659613,0.15384615384615385,0.03410913627779541,0.7435897435897436,1.4164234143660508,0.39745962619781494,1.0189637881682359,-1.0189637881682359
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,2,calibration,16,37,0.18658337893093582,0.15942028985507245,0.03231470941783746,0.7101449275362319,-1.8784542062890395,-0.2058544158935547,1.6725997903954848,-1.6725997903954848
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,6,calibration,65,72,0.43502736157198396,0.35384615384615387,0.12563758338521325,0.5692307692307692,-1.327207295250047,-0.1948254108428955,1.1323818844071516,-1.1323818844071516
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,8,calibration,86,87,0.51157141131459,0.3058823529411765,0.29633169426678224,0.4588235294117647,-1.146128035678238,0.1447160243988037,1.2908440600770417,-1.2908440600770417
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,7,calibration,135,148,0.3637566137566137,0.11904761904761904,0.27777777777777773,0.7857142857142857,-2.3869446243705745,-0.13412564992904663,2.252818974441528,-2.252818974441528
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,15,test,204,207,0.21800236682076884,0.2,0.022502958525961042,1.0,-1.268285052724143,0.3689579963684082,1.6372430490925511,-1.6372430490925511
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,16,test,209,210,0.20971234647705236,0.11428571428571428,0.10773974602247849,1.0,-1.043973937820258,-0.4089471697807312,0.6350267680395267,-0.6350267680395267
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,17,test,245,414,0.6926675514990216,0.3870967741935484,0.4985628471826142,0.8064516129032258,-2.800001827817969,-0.015247464179992676,2.784754363637976,-2.784754363637976
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,9,calibration,257,276,0.6252022381867344,0.2112676056338028,0.5248099805581811,0.9295774647887324,2.5440680443502757,0.9262323975563049,1.6178356467939707,-1.6178356467939707
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,21,calibration,278,309,0.09425717754036853,0.14285714285714285,-0.05669995953623671,1.0,-1.6020599913279625,-0.5455129146575928,1.0565470766703697,-1.0565470766703697
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,23,test,283,290,0.30390503865064183,0.38461538461538464,-0.13115431219270704,1.0,-1.698970004336019,-0.36878037452697754,1.3301896298090414,-1.3301896298090414
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,25,calibration,293,298,0.1667724174690119,0.22641509433962265,-0.07709907010103341,1.0,-1.3424226808222062,-0.3522683382034302,0.990154342618776,-0.990154342618776
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,26,calibration,327,328,0.6477158531583265,0.26666666666666666,0.5196125270340816,1.0,-2.500003068051693,-0.5154796838760376,1.9845233841756555,-1.9845233841756555
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,28,test,352,555,0.25,0.25,0.0,0.3611111111111111,-2.4913616938342726,-0.31972968578338623,2.1716320080508864,-2.1716320080508864
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,30,calibration,537,545,0.11450381679389313,0.11450381679389313,0.0,0.0,-1.2016453635280695,-0.3677206039428711,0.8339247595851984,-0.8339247595851984
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,32,calibration,552,553,0.49132789678675753,0.20253164556962025,0.3621413308913308,0.26582278481012656,2.0,1.0964255332946777,0.9035744667053223,-0.9035744667053223
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,35,test,612,616,0.5878942675500919,0.35384615384615387,0.36221731882752317,0.4461538461538462,-2.3112239104324557,-0.1170462965965271,2.1941776138359286,-2.1941776138359286
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,37,test,648,649,0.7420289855072463,0.323943661971831,0.6184178743961352,0.7464788732394366,-2.4849047542803286,0.5583382844924927,3.0432430387728213,-3.0432430387728213
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,38,test,663,674,0.49121308172391764,0.24,0.3305435285841022,0.6933333333333334,2.0946344888851804,0.6749639511108398,1.4196705377743406,-1.4196705377743406
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,trained,39,test,666,671,0.40221553032770546,0.3116883116883117,0.13152067613647775,1.0,-1.631248380455445,-0.1927434802055359,1.438504900249909,-1.438504900249909
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,1,test,9,13,0.10716310539209059,0.15384615384615385,-0.05517087544571113,1.0,1.4164234143660508,0.39745962619781494,1.0189637881682359,-1.0189637881682359
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,2,calibration,16,37,0.20862961047426704,0.15942028985507245,0.05854212280559356,1.0,-1.8784542062890395,-0.2058544158935547,1.6725997903954848,-1.6725997903954848
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,6,calibration,65,72,0.33182923140163123,0.35384615384615387,-0.03407380854509456,0.7538461538461538,-1.327207295250047,-0.1948254108428955,1.1323818844071516,-1.1323818844071516
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,8,calibration,86,87,0.5634411695380415,0.3058823529411765,0.3710593120463309,0.8588235294117647,-1.146128035678238,0.1447160243988037,1.2908440600770417,-1.2908440600770417
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,7,calibration,135,148,0.09977171378965713,0.11904761904761904,-0.02188075731984866,0.9761904761904762,-2.3869446243705745,-0.13412564992904663,2.252818974441528,-2.252818974441528
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,15,test,204,207,0.35857978699357834,0.2,0.1982247337419729,1.0,-1.268285052724143,0.3689579963684082,1.6372430490925511,-1.6372430490925511
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,16,test,209,210,0.11327628628970968,0.11428571428571428,-0.0011396767696826191,1.0,-1.043973937820258,-0.4089471697807312,0.6350267680395267,-0.6350267680395267
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,17,test,245,414,0.6304688229835881,0.3870967741935484,0.397080711183749,1.0,-2.800001827817969,-0.015247464179992676,2.784754363637976,-2.784754363637976
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,9,calibration,257,276,0.7507566496684144,0.2112676056338028,0.683995037972454,1.0,2.5440680443502757,0.9262323975563049,1.6178356467939707,-1.6178356467939707
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,21,calibration,278,309,0.10347121706337464,0.14285714285714285,-0.04595024675939624,1.0,-1.6020599913279625,-0.5455129146575928,1.0565470766703697,-1.0565470766703697
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,23,test,283,290,0.42703487692712205,0.38461538461538464,0.0689316750065733,1.0,-1.698970004336019,-0.36878037452697754,1.3301896298090414,-1.3301896298090414
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,25,calibration,293,298,0.3242983907020452,0.22641509433962265,0.12653206602947303,1.0,-1.3424226808222062,-0.3522683382034302,0.990154342618776,-0.990154342618776
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,26,calibration,327,328,0.21889423694220728,0.26666666666666666,-0.06514422235153552,1.0,-2.500003068051693,-0.5154796838760376,1.9845233841756555,-1.9845233841756555
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,28,test,352,555,0.2504644142575177,0.25,0.0006192190100235972,0.8055555555555556,-2.4913616938342726,-0.31972968578338623,2.1716320080508864,-2.1716320080508864
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,30,calibration,537,545,0.11450381679389313,0.11450381679389313,0.0,0.0,-1.2016453635280695,-0.3677206039428711,0.8339247595851984,-0.8339247595851984
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,32,calibration,552,553,0.4146671413294118,0.20253164556962025,0.2660111772225957,0.6708860759493671,2.0,1.0964255332946777,0.9035744667053223,-0.9035744667053223
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,35,test,612,616,0.6125878587912277,0.35384615384615387,0.4004335909864238,0.9692307692307692,-2.3112239104324557,-0.1170462965965271,2.1941776138359286,-2.1941776138359286
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,37,test,648,649,0.5699741032153938,0.323943661971831,0.36392002767276993,1.0,-2.4849047542803286,0.5583382844924927,3.0432430387728213,-3.0432430387728213
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,38,test,663,674,0.5243775805752781,0.24,0.3741810270727343,1.0,2.0946344888851804,0.6749639511108398,1.4196705377743406,-1.4196705377743406
CHEMBL4616_EC50,morgan,mlp,crem_lime,42,trained,39,test,666,671,0.2503987377133786,0.3116883116883117,-0.08904334332207256,1.0,-1.631248380455445,-0.1927434802055359,1.438504900249909,-1.438504900249909
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,label_permuted,1,test,9,13,0.1930156050845706,0.15384615384615385,0.046291169645401614,0.7435897435897436,1.4164234143660508,0.06470292806625366,1.3517204862997971,-1.3517204862997971
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,label_permuted,2,calibration,16,37,0.17470790064844943,0.15942028985507245,0.01818698525418986,0.7101449275362319,-1.8784542062890395,0.02679443359375,1.9052486398827895,-1.9052486398827895
CHEMBL4616_EC50,morgan,mlp,crem_mean,42,label_permuted,6,calibration,65,72,0.3466494564379832,0.35384615384615387,-0.011137745988835513,0.5692307692307692,-1.327207295250047,0.0033719539642333984,1.3305792492142805,-1.3305792492142805
